label,conyuemp,segmento,indrel_1mes,indfall,indrel,sexo,tipodom,ind_empleado,canal_entrada,indext,ind_actividad_cliente,indresi,pais_residencia,ind_nuevo,tiprel_1mes,age,antiguedad,renta,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
23,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.2429,0.2109,0.09085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.5571,0.3164,0.066361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.6571,0.0703,0.081079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.6571,0.0703,0.081079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.6571,0.0703,0.081079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,5,2,0,1,0,0,1,0.5571,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.4,0.3164,0.253239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.3571,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,38,2,0,1,0,0,1,0.7143,0.3164,0.074869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.4571,0.3164,0.103583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,35,2,1,1,0,0,2,0.3143,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,35,2,1,1,0,0,2,0.3143,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3571,0.3164,0.093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3571,0.3164,0.093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3571,0.3164,0.093897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,1,0,1,0,0,1,0.3286,0.3164,0.095645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,0,1,1,5,1,0,1,0,0,1,0.3286,0.3164,0.095645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.3571,0.3125,0.091663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.3714,0.3125,0.09108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.3714,0.3125,0.09108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.3714,0.3125,0.09108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,0,1,1,33,2,1,1,0,0,1,0.5857,0.3125,0.081394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.4286,0.3125,0.153084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.4286,0.3125,0.153084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,2,0,1,1,1,25,1,1,1,0,0,2,0.3714,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,25,1,1,1,0,0,2,0.3714,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,1,1,1,25,1,1,1,0,0,2,0.3714,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,1,2,0,1,1,1,25,1,1,1,0,0,2,0.3714,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,1,1,1,25,1,1,1,0,0,2,0.3714,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,5,2,1,1,0,0,1,0.2714,0.2539,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,37,2,0,1,0,0,1,0.7429,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,3,2,0,1,0,0,1,0.3,0.3164,0.040951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.3857,0.3164,0.064438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.2286,0.3164,0.059303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,0,1,1,34,2,0,1,0,0,1,0.6,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,140,2,1,1,0,0,2,0.3571,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,2,0,1,1,1,140,2,1,1,0,0,2,0.3571,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,1,2,0,1,1,1,140,2,1,1,0,0,2,0.3571,0.3164,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,0,1,1,1,5,2,1,1,0,0,2,0.5143,0.3164,0.098531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,1,2,0,1,1,1,5,2,1,1,0,0,2,0.5143,0.3164,0.098531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2,1,2,0,1,1,1,5,2,1,1,0,0,2,0.5143,0.3164,0.098531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,35,2,0,1,0,0,2,0.5429,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,1,0.3857,0.5195,0.080649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,4,2,1,1,0,0,1,0.3857,0.5195,0.080649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.4571,0.5195,0.128667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.4571,0.5195,0.128667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.4571,0.5195,0.128667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.4492,0.107187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.4492,0.107187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.4429,0.4492,0.107187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.3429,0.5195,0.080286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,1,1,2,0,0,1,1,4,2,1,1,0,0,2,0.1857,0.2109,0.051021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.2429,0.5195,0.032316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.6571,0.5156,0.082408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.6571,0.5156,0.082408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.4,0.5195,0.05185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.7143,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.7143,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,3,2,1,1,0,0,2,0.5,0.5195,0.103103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,1,1,1,3,2,1,1,0,0,2,0.5,0.5195,0.103103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.2714,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.2714,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,2,1,1,0,0,1,0.5143,0.5234,0.115278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,5,2,1,1,0,0,1,0.5143,0.5234,0.115278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,10,2,1,1,0,0,2,0.2714,0.0313,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.5,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3,0.332,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3,0.332,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3,0.332,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3,0.332,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3,0.332,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3,0.332,0.084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.2,0.5234,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.3714,0.5234,0.105198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.3714,0.5234,0.105198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.3714,0.5234,0.105198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.3714,0.5234,0.105198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.2429,0.5234,0.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.2286,0.5234,0.082511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.2857,0.5195,0.01745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.2857,0.5195,0.01745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.2857,0.5195,0.01745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.7714,0.5195,0.146391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,5,2,1,1,0,0,2,0.7571,0.5195,0.042309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.3143,0.5391,0.180405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.3143,0.5391,0.180405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.4429,0.5195,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,2,0,1,0,0,1,0.3143,0.25,0.032124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,3,2,1,1,0,0,2,0.7857,0.5117,0.153317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.3714,0.5156,0.027327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.3714,0.5156,0.027327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.4857,0.5117,0.065194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.4857,0.5117,0.065194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.4857,0.5117,0.065194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,0,1,0,0,1,0.3,0.5117,0.072573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,3,2,1,1,0,0,2,0.2571,0.5156,0.062828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,3,2,1,1,0,0,2,0.2571,0.5156,0.062828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,3,2,0,1,0,0,1,0.9857,0.5156,0.0323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,5,2,0,1,0,0,1,0.3857,0.5156,0.118718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,1,0,0,1,1,31,2,1,1,0,0,2,0.3143,0.5117,0.046728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,5,1,0,1,0,0,1,0.1714,0.5117,0.028737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,0,1,1,3,2,1,1,0,0,2,0.4143,0.0313,0.059766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.0,0.5117,0.09827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,23,1,0,1,0,0,1,0.4,0.5117,0.188749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,23,1,0,1,0,0,1,0.4,0.5117,0.188749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.4,0.5117,0.20794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.4,0.5117,0.20794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,2,1,2,0,0,1,1,5,2,1,1,0,0,2,0.7,0.5156,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,2,1,2,0,0,1,1,5,2,1,1,0,0,2,0.7,0.5156,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,1,1,0,0,2,0.4143,0.5156,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.5286,0.5156,0.094559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.2857,0.5156,0.032093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,1,2,0,0,1,1,4,2,1,1,0,0,2,0.2857,0.5156,0.032093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,67,2,1,1,0,0,2,0.2429,0.5156,0.14496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,67,2,1,1,0,0,2,0.2429,0.5156,0.14496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,1,1,1,26,2,0,1,0,0,1,0.8143,0.5156,0.172759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,35,2,1,1,0,0,2,0.8,0.5156,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,35,2,1,1,0,0,2,0.8,0.5156,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.5143,0.4023,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.5143,0.4023,0.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,0,1,1,84,2,1,1,0,0,2,0.5143,0.5156,0.040274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,84,2,1,1,0,0,2,0.5143,0.5156,0.040274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,0,1,1,84,2,1,1,0,0,2,0.5143,0.5156,0.040274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,1,2,0,0,1,1,84,2,1,1,0,0,2,0.5143,0.5156,0.040274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,2,0,1,1,1,4,2,0,1,0,0,2,0.2429,0.5156,0.049228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,2,0,0,1,1,4,2,0,1,0,0,1,0.3286,0.5156,0.132887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3714,0.5156,0.104726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3714,0.5156,0.104726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3714,0.5156,0.104726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,1,2,0,1,1,1,5,2,1,1,0,0,2,0.3714,0.5156,0.104726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
